YearStart,YearEnd,LocationAbbr,State,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2011,2011,SD,South Dakota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,25.9,25.9,,,23.6,28.4,4671,,,,Female,,,"(44.353130053, -100.373530637)",PA,PA1,Q045,VALUE,46,Sex,Female,SEX,FEMALE
2011,2011,SD,South Dakota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,16.3,16.3,,,14.3,18.5,4661,,,,Female,,,"(44.353130053, -100.373530637)",PA,PA1,Q044,VALUE,46,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,30.4,30.4,,,27.2,33.8,3779,,,,Female,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,26.6,26.6,,,22.6,31,1695,,,,Male,,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,15.3,15.3,,,12.1,19,1582,,,,Male,,,"(35.68094058, -85.774490914)",PA,PA1,Q044,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,32.9,32.9,,,29.1,37,1736,,,,Male,,,"(35.68094058, -85.774490914)",PA,PA1,Q047,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,26,26,,,22.1,30.2,1604,,,,Male,,,"(35.68094058, -85.774490914)",PA,PA1,Q045,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,42.6,42.6,,,38.2,47.2,1618,,,,Male,,,"(35.68094058, -85.774490914)",PA,PA1,Q043,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,29.7,29.7,,,26.5,33.1,3779,,,,Female,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q037,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,28,28,,,24.4,31.8,1796,,,,Male,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,37.2,37.2,,,33.8,40.7,3870,,,,Female,,,"(35.68094058, -85.774490914)",PA,PA1,Q047,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,45.1,45.1,,,40.9,49.4,1796,,,,Male,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q037,VALUE,47,Sex,Male,SEX,MALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,10.4,10.4,,,8.1,13.2,3571,,,,Female,,,"(35.68094058, -85.774490914)",PA,PA1,Q044,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,19.8,19.8,,,16.8,23.2,3605,,,,Female,,,"(35.68094058, -85.774490914)",PA,PA1,Q045,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,15.2,15.2,,,12.7,18.1,3774,,,,Female,,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,35.6,35.6,,,32.1,39.4,3648,,,,Female,,,"(35.68094058, -85.774490914)",PA,PA1,Q043,VALUE,47,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,30.9,30.9,,,28.9,33,5519,,,,Male,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,28.4,28.4,,,26.7,30.1,8847,,,,Female,,,"(31.827240407, -99.426770206)",PA,PA1,Q047,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,26,26,,,24,28,5378,,,,Male,,,"(31.827240407, -99.426770206)",PA,PA1,Q047,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,33.5,33.5,,,31.3,35.8,5309,,,,Male,,,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,41.7,41.7,,,39.5,43.9,5519,,,,Male,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q037,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,26.6,26.6,,,24.9,28.4,8440,,,,Female,,,"(31.827240407, -99.426770206)",PA,PA1,Q045,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,29.9,29.9,,,28.1,31.8,8505,,,,Female,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,21.4,21.4,,,19.5,23.5,5144,,,,Male,,,"(31.827240407, -99.426770206)",PA,PA1,Q044,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,23.2,23.2,,,21.6,25,8734,,,,Female,,,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,16.5,16.5,,,15,18.2,8404,,,,Female,,,"(31.827240407, -99.426770206)",PA,PA1,Q044,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,28.9,28.9,,,27.2,30.8,8505,,,,Female,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q037,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,49,49,,,46.7,51.3,5196,,,,Male,,,"(31.827240407, -99.426770206)",PA,PA1,Q043,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,28.7,28.7,,,26.6,30.8,5159,,,,Male,,,"(31.827240407, -99.426770206)",PA,PA1,Q045,VALUE,48,Sex,Male,SEX,MALE
2011,2011,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,47.5,47.5,,,45.5,49.5,8496,,,,Female,,,"(31.827240407, -99.426770206)",PA,PA1,Q043,VALUE,48,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,50.2,50.2,,,49.8,50.6,277769,,,,Female,,,,PA,PA1,Q043,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,33.8,33.8,,,33.3,34.2,179206,,,,Male,,,,PA,PA1,Q045,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,34.4,34.4,,,34,34.9,184065,,,,Male,,,,PA,PA1,Q046,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,42.1,42.1,,,41.6,42.5,191914,,,,Male,,,,OWS,OWS1,Q037,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,24.5,24.5,,,24.1,24.8,285247,,,,Female,,,,PA,PA1,Q046,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,17.9,17.9,,,17.6,18.2,275101,,,,Female,,,,PA,PA1,Q044,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,23.9,23.9,,,23.5,24.3,186317,,,,Male,,,,PA,PA1,Q047,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,23.4,23.4,,,23,23.8,178620,,,,Male,,,,PA,PA1,Q044,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,29.4,29.4,,,29.1,29.8,278617,,,,Female,,,,OWS,OWS1,Q037,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,27.8,27.8,,,27.4,28.2,191988,,,,Male,,,,OWS,OWS1,Q036,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,53.1,53.1,,,52.6,53.5,180319,,,,Male,,,,PA,PA1,Q043,VALUE,59,Sex,Male,SEX,MALE
2011,2011,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,27.1,27.1,,,26.8,27.5,278712,,,,Female,,,,OWS,OWS1,Q036,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,29.9,29.9,,,29.6,30.3,275688,,,,Female,,,,PA,PA1,Q045,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,26.9,26.9,,,26.5,27.2,288761,,,,Female,,,,PA,PA1,Q047,VALUE,59,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,35.1,35.1,,,33.3,36.9,5198,,,,Male,,,"(39.360700171, -111.587130635)",PA,PA1,Q046,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2011,Value,29.6,29.6,,,28.1,31.1,6806,,,,Female,,,"(39.360700171, -111.587130635)",PA,PA1,Q046,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,41,41,,,39.2,42.7,5411,,,,Male,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q037,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,18.3,18.3,,,17,19.8,5273,,,,Male,,,"(39.360700171, -111.587130635)",PA,PA1,Q047,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2011,Value,27.4,27.4,,,26,28.9,6507,,,,Female,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q037,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,23.8,23.8,,,22.2,25.4,5081,,,,Male,,,"(39.360700171, -111.587130635)",PA,PA1,Q044,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2011,Value,19.5,19.5,,,18.3,20.9,6890,,,,Female,,,"(39.360700171, -111.587130635)",PA,PA1,Q047,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2011,Value,21.2,21.2,,,19.9,22.6,6570,,,,Female,,,"(39.360700171, -111.587130635)",PA,PA1,Q044,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,25.8,25.8,,,24.2,27.4,5411,,,,Male,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,31.9,31.9,,,30.3,33.4,6595,,,,Female,,,"(39.360700171, -111.587130635)",PA,PA1,Q045,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,55,55,,,53.3,56.6,6644,,,,Female,,,"(39.360700171, -111.587130635)",PA,PA1,Q043,VALUE,49,Sex,Female,SEX,FEMALE
2011,2011,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2011,Value,22.9,22.9,,,21.5,24.3,6507,,,,Female,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,VALUE,49,Sex,Female,SEX,FEMALE
2016,2016,NM,New Mexico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2016,Value,41.1,41.1,,,38.2,44,2485,,,,Male,,,"(34.520880952, -106.240580985)",OWS,OWS1,Q037,VALUE,35,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,35.3,35.3,,,33.6,37.1,5107,,,,Male,,,"(39.360700171, -111.587130635)",PA,PA1,Q045,VALUE,49,Sex,Male,SEX,MALE
2011,2011,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2011,Value,56.7,56.7,,,54.8,58.5,5139,,,,Male,,,"(39.360700171, -111.587130635)",PA,PA1,Q043,VALUE,49,Sex,Male,SEX,MALE
